orderID|orderTime|userID|couponsReceived|couponID1|price1|basePrice1|reward1|premiumProduct1|brand1|productGroup1|categoryIDs1|couponID2|price2|basePrice2|reward2|premiumProduct2|brand2|productGroup2|categoryIDs2|couponID3|price3|basePrice3|reward3|premiumProduct3|brand3|productGroup3|categoryIDs3|coupon1Used|coupon2Used|coupon3Used|basketValue
5790|2015-03-06 07:38:31|8d5283808774d806c847f551346361b2|2015-03-03 17:44:00|16dc69fb08bed5746853f39b58915e91|8.43|3.51|1.88|0|f6601412b868a05c118961e9d7869bc8|645dd2d872e6d5f4db5598ddecc789d2|b7e3b0110f96213f5087034b92be487a|e91f25a4b1c5d7a081849537934883de|7.36|2.95|1.88|0||d1b083d764bac332ee2715c369cf7ec1|796c5815752a170021838a78bf7fab34|62b2dd2202cd18f48e751c727a282d00|6.34|3.02|0.94|0||f8ba668bc631529702741e476c6d81c0|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf|1|0|0|133.19
5791|2015-03-06 07:43:12|a57196d947a7a51a19d20085d18b6b07|2015-03-03 23:03:48|1bb84c5ed6611e73eaffe30a2920f60e|4.68|5.84|1.57|0|788c2fd7ba973489e6529275c01211db|a7ac75fff375132f9b4753d55aada511|b7e3b0110f96213f5087034b92be487a|4cdf5b51ec0f362fce51d52b10969dca|8.1|0.9|1.26|0|370c2d67b4ad305fba6dfa8a0942a427|041a02d031057ba1c2e210fe6b0db0f4|4c65852ba87d9e7d2cc8242c19d5a2c3,f12c4112c9ea685dc2d2705b1448bfbc,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7,cd52429aa5b3fc567c4ee122b5fdbbe5|fdef02e4b8ee27742b5067162b50b781|5.19|3.45|1.57|0|304979e999d95fc59d85cba5f1633595|3d528de84b0903f47478279bbc929b37|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,4b3e2dbd4d59c43bf6982405a5f7fce7|0|0|0|167.32
5792|2015-03-06 07:44:33|dfd9317a752771a3d312432d4b08c1ed|2015-03-03 14:02:51|d215f239de3715e8104ddf30d56b4167|14.82|8.22|0.63|0|a38b030516e52b6f126fb96c159aba25|fbfe2213c9cd7c4c8e922d6d1d92cf66|b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77,6f735673e0cbf770a14c38aa256011a7|3c684330d38e1e26a38f38fb936dc890|5.97|1.24|1.57|0||daf40da25b745f9c176c910885d8c1d3|f12c4112c9ea685dc2d2705b1448bfbc,6f735673e0cbf770a14c38aa256011a7,4b3e2dbd4d59c43bf6982405a5f7fce7|9cc12335b69b3f233b49f7023c3b191d|5.93|3.95|2.51|0|304979e999d95fc59d85cba5f1633595|1ba3059382b4d1db6dfe2e3d484a6d98|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7|0|0|0|230.67
5793|2015-03-06 07:59:56|0bea2e453945fac19ebe9629892c2bea|2015-03-03 14:07:51|4b7f8cd394ebc65414c182e7261127f4|2.73|2.09|1.57|0|a38b030516e52b6f126fb96c159aba25|e07e0204e8a62673afc9ad29b4f79f4a|b7e3b0110f96213f5087034b92be487a|e9879ef97a0774f2899539a17c0daf5f|7.32|2.93|0.94|1|4e03e74099990e8529eb7e7328220af1|c062480d27f1c080c666718888417818|f12c4112c9ea685dc2d2705b1448bfbc,667daa357f8999be0805a6d62d7d3970|e627bd24cc6d1eb69e7a9e656ee98d5b|6.44|2.57|1.26|0|304979e999d95fc59d85cba5f1633595|94a7d11a8972ed94819c748a1d1b42f8|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|0|0|0|258.92
5794|2015-03-06 08:01:26|73601c0d7e6a845fe2d446181a850170|2015-03-05 21:48:12|a1dd5a676d945a7532cae16d770d3c1e|4.86|1.21|1.26|0|4e03e74099990e8529eb7e7328220af1|bc9a47aafbf15f17451830057947f0a3|b78123c345b9f8a300a7fac7a735a8bd|3e4bfce4c3c7ae98db3d9c859a5dcfe8|3.43|0.48|2.2|1|4e03e74099990e8529eb7e7328220af1|1ba3059382b4d1db6dfe2e3d484a6d98|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|ba66b3a66e5915317a982ba778c33e8d|2.96|2.82|3.14|1|4e03e74099990e8529eb7e7328220af1|357b93522b5a30d636ce8ea7b356d278|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|0|1|0|185.19
5795|2015-03-06 08:19:15|a4cf889a78d0bbf9dec62acbff814f56|2015-03-06 08:08:17|ce929484cc2168b7ff5196532df33af8|3.06|1.22|1.57|0||8709c622a524b70a29ec1da3a278bb11|796c5815752a170021838a78bf7fab34|3d7179bd08f464fc7c50d2365bb8eac0|2.73|2.73|0.94|0||7de50d28d59f72c28e762dbf764fb7db|796c5815752a170021838a78bf7fab34,a0ae3bad823bea2ffa642bf47daa4a77|829dc8f4955a76144e5ce5c31209433c|2.87|0|1.57|0|6a2ebcaf65b75f0c1fd12b6bc4dcd03d|2f23ebd03536e92a7be326ab3d2fb3cf|f74dc92e8e6835ab41d6cb2ca7fc70f9|0|0|0|196.68
5796|2015-03-06 08:40:09|5d323f6e92b9fc57cbd3c08084ffe50a|2015-03-05 09:39:11|fb71df736d2d1eb27a22c99d2352da43|2.78|2.13|1.26|0|a38b030516e52b6f126fb96c159aba25|e07e0204e8a62673afc9ad29b4f79f4a|b7e3b0110f96213f5087034b92be487a|03a4b58a82f1a821d3d5b4320d381a18|4.45|0.74|1.57|0|f6601412b868a05c118961e9d7869bc8|e54573aaf3c08c40545b97cc5ddf1732|f12c4112c9ea685dc2d2705b1448bfbc|1712fb72c8b7e4eb536a270e412ec358|5.37|0.35|1.26|1|788c2fd7ba973489e6529275c01211db|c6c09263ddbac092fa9decae04aadbec|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970,4b3e2dbd4d59c43bf6982405a5f7fce7|0|0|0|190.06
5797|2015-03-06 08:43:17|96ba8744526a2aeb4d2e5004bc95b50e|2015-03-03 16:31:01|3877da89930f5e2d48008e62f1302609|2.32|0.93|1.57|1|4e03e74099990e8529eb7e7328220af1|13b9412a5495ba81ac2e2df3bcdabe8f|e73355e7a58b57d741111e7ab3855265|9632473d2c9ab1c147810a06dd6f8ed0|2.5|2.5|1.57|0||d71806d2cb6703ffec4c14f8c3ccf6b9|796c5815752a170021838a78bf7fab34|0f22e2916607c12463d608cbac5eacca|2.41|1.07|2.2|0|f6601412b868a05c118961e9d7869bc8|2dee6f7c3803c276198a2d743f012863|796c5815752a170021838a78bf7fab34|0|0|0|205.52
5798|2015-03-06 08:51:20|7b088b1590ded8fb040d8554a5b48efe|2015-03-04 17:57:38|d7ea91b4c4cab8fb6131438b25f1add1|2.32|0|0.94|0||dc140663301ed170b7e065adbe4ab044|b78123c345b9f8a300a7fac7a735a8bd|af3f531f5213af396dcf19156447abba|3.89|3.89|1.57|0||2dee6f7c3803c276198a2d743f012863|796c5815752a170021838a78bf7fab34|e3c1ce2719d781a0337007c57cf51594|4.58|0.76|0.94|0||ef461633061718c7d0a47677fad3372f|1f26675d7c5cfea5899291a241171282|0|0|0|114.06
5799|2015-03-06 08:53:51|80248811933b03b8762127fd1a856168|2015-03-03 21:00:30|349ce60c4264c7de983f5bd5a47897ab|4.91|6.13|1.26|0|f6601412b868a05c118961e9d7869bc8|a7ac75fff375132f9b4753d55aada511|b7e3b0110f96213f5087034b92be487a|7aaeb3796ff10538ebc27392eb05818d|4.58|4.58|1.26|0|f6601412b868a05c118961e9d7869bc8|e54573aaf3c08c40545b97cc5ddf1732|f12c4112c9ea685dc2d2705b1448bfbc|85a51852a7b0aa511b36b027b59b9082|5.74|1.15|1.57|0|f6601412b868a05c118961e9d7869bc8|5d7f92459adc7208db382fdf5d8f5896|796c5815752a170021838a78bf7fab34,a0ae3bad823bea2ffa642bf47daa4a77|0|0|0|265.54
5800|2015-03-06 08:57:57|8e1561694bc3686bffc5911f7ef7d625|2015-03-05 16:16:53|18b4bb1edecccffa68a123896dd1758d|9.22|9.22|1.57|0||a7ac75fff375132f9b4753d55aada511|b7e3b0110f96213f5087034b92be487a|45b96097208a3f60ecc2848e70a9c4c6|2.87|1.69|1.88|0||e12b2381d02e767dd2d210fdb1ae7bc2|f12c4112c9ea685dc2d2705b1448bfbc|81fa6da224c8f5eeef50fe097f19045f|5.51|2.39|0.94|0||1ba3059382b4d1db6dfe2e3d484a6d98|796c5815752a170021838a78bf7fab34|0|0|0|333.11
5801|2015-03-06 09:07:23|0418ca3af3077cdda86efedb88deb8ae|2015-03-05 19:02:56|ae443966b33a32817cae63708251af33|4.58|0|1.26|1|4e03e74099990e8529eb7e7328220af1|dc140663301ed170b7e065adbe4ab044|b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970|95c5c92b439e4006dccd9d0318715ae7|2.73|0.91|1.26|1|4e03e74099990e8529eb7e7328220af1|1cabd531da063efb8380c0661e7497ee|7a04f5ee0a1363e6af5ca20434ed72a0,667daa357f8999be0805a6d62d7d3970|53430f4e9a8226d16e0d4e7ebe1cb2a4|2.96|2.82|1.57|1|d141999a3cf396b48d34c066882990a4|357b93522b5a30d636ce8ea7b356d278|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970,6f735673e0cbf770a14c38aa256011a7|0|0|0|189.82
5802|2015-03-06 09:11:11|d8d61284bc507bb790932df0f3be6f94|2015-03-06 08:56:12|1c0bf380d7de19d61074d9ad6edc7d20|2.82|2.35|1.57|0||ff897252b17f195b5216eef189a775ab|b7e3b0110f96213f5087034b92be487a|576a7603a8f0ee0cc12e754938c102a6|8.1|0.9|1.26|0||041a02d031057ba1c2e210fe6b0db0f4|4c65852ba87d9e7d2cc8242c19d5a2c3,f12c4112c9ea685dc2d2705b1448bfbc,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7,cd52429aa5b3fc567c4ee122b5fdbbe5|3e0acfc088f0a85a8900f5953790c3ec|3.61|2.41|1.88|0|304979e999d95fc59d85cba5f1633595|c422235922e1e81fa6398efe010b9a90|4b3e2dbd4d59c43bf6982405a5f7fce7|1|0|1|211.64
5803|2015-03-06 09:22:41|4a8192502e8ae07d6cc1276f8a09a6b3|2015-03-03 14:25:30|5aea2e3b181a550ccd212e75f8e78b49|9.96|1.99|0.94|0|a38b030516e52b6f126fb96c159aba25|aad45830af47197327d9e538aebebbfe|b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77|b00ded85538bc2cb02ae80f8d57d48dc|7.97|1.59|1.88|0|304979e999d95fc59d85cba5f1633595|041a02d031057ba1c2e210fe6b0db0f4|f12c4112c9ea685dc2d2705b1448bfbc,ac6d9e2b42dff101d8e6e5582d7a45cf,4b3e2dbd4d59c43bf6982405a5f7fce7|b4aa6bfedc5d6de85460b1fb1575db0b|8.8|4.4|0.94|0||bd5a15b6ecba1a9f17cd38de3d72fda2|796c5815752a170021838a78bf7fab34,6f735673e0cbf770a14c38aa256011a7|0|0|0|206.22
5804|2015-03-06 09:22:43|1fb9d838d627f6bcbb0339be1b431b8f|2015-03-05 20:58:07|198a687595c42b41be44b8196d98a9d1|12.04|12.04|1.26|0||645dd2d872e6d5f4db5598ddecc789d2|b7e3b0110f96213f5087034b92be487a|9cfcea03713d9432e9c13e2d442ffb7d|4.45|0.74|1.57|0|f6601412b868a05c118961e9d7869bc8|e54573aaf3c08c40545b97cc5ddf1732|f12c4112c9ea685dc2d2705b1448bfbc|b62762ef322006c4e31d533da94b5062|6.02|1.32|1.88|0||53c940d93a74f6790c147fc36b22501b|796c5815752a170021838a78bf7fab34|1|0|0|261.05
5805|2015-03-06 09:24:01|bcbe6685c1bb98a14aa14ca96e2f3f21|2015-03-03 14:48:29|45aba05bde1c757098c59410f9418510|5.93|0.79|1.57|0||e54573aaf3c08c40545b97cc5ddf1732|f12c4112c9ea685dc2d2705b1448bfbc|24d04bd12f418bc64b00611378ff02d9|8.29|4.14|1.57|0|304979e999d95fc59d85cba5f1633595|bd5a15b6ecba1a9f17cd38de3d72fda2|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|fd95fcb38dd6dbd3a56d9769e9d9871f|4.91|4.91|1.26|0||349e7ceb68b2f9fdfcc0d27118406b6e|e73355e7a58b57d741111e7ab3855265,1f26675d7c5cfea5899291a241171282|0|1|0|203.86
5806|2015-03-06 09:43:06|a453c2aa57599ab2462069cc2a7c6a35|2015-03-06 09:27:59|6a98f4ac59de084127f6358b278ff6ed|4.35|2.9|1.26|0|f6601412b868a05c118961e9d7869bc8|ca7734a09ece2e6d5f3535b2b7e31fe0|b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77|8c2a540f03f5b62c1af1f105d6f0aac1|3.52|0|1.57|0||c6c09263ddbac092fa9decae04aadbec|796c5815752a170021838a78bf7fab34,acd2ceca1bb5baf9ae8429fab2b0192b|a090ad327aa0ab2f3b95c0dd0de6ba2b|2.59|1.23|1.88|0|f6601412b868a05c118961e9d7869bc8|97f4024e6c3543feb52d9fa8cdb67ae6|796c5815752a170021838a78bf7fab34,9ebaa35411ef69b93eb958ce880669f3|1|1|1|225.25
5807|2015-03-06 10:29:33|915f7601bfddb182590468e22467d004|2015-03-03 16:39:08|32ff5b61ad13a040b010875642ca1d30|4.12|2.74|1.88|0|a38b030516e52b6f126fb96c159aba25|766fb91efebff83f298f780e7524b276|b7e3b0110f96213f5087034b92be487a|836ffda6edca4e0cfbc1f180e47bafe1|9.59|1.07|0.94|0||041a02d031057ba1c2e210fe6b0db0f4|4c65852ba87d9e7d2cc8242c19d5a2c3,f12c4112c9ea685dc2d2705b1448bfbc,4b3e2dbd4d59c43bf6982405a5f7fce7|625cb338eb51b777fe6546802fb55c38|11.86|5.93|0.63|0||5d7f92459adc7208db382fdf5d8f5896|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|1|0|0|113
5808|2015-03-06 10:39:05|6813c371546a27f89fafd0b3cab81390|2015-03-06 10:15:23|d3b4d269fa652a5dc50f9501b0079e7e|10|166.72|0.94|1|4e03e74099990e8529eb7e7328220af1|113593efe095675415192b4aa1ab8653|b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970|4347586f20b9619bc56490da63fe7e32|5.37|0|1.26|0||89f4ebbb12bbed5670bcdcb48884abc8|796c5815752a170021838a78bf7fab34|ee833d6dd1c508a53c1674497a80c753|3.66|1.46|1.57|0||443cdbe7628a33457d2822ed1ed36a54|796c5815752a170021838a78bf7fab34,acd2ceca1bb5baf9ae8429fab2b0192b|1|1|0|158.01
5809|2015-03-06 10:40:57|4e50633df21ce82ba850908457a50d02|2015-03-04 08:25:31|51051e9ae6017e5084b7c3470cbd6d74|9.35|2.33|1.26|1|4e03e74099990e8529eb7e7328220af1|920c97ba22e2235de589e5cc9b391709|b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970,9ebaa35411ef69b93eb958ce880669f3|84e7c1cf0d54aa3fceeaab14faf4c8c6|3.06|1.53|1.57|1|4e03e74099990e8529eb7e7328220af1|f0b887f83f4eee519485cd646640e308|b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970|4209006a15a777a466024ba937979232|3.33|3.33|1.57|0|f6601412b868a05c118961e9d7869bc8|bfdca7185ad7366f965590bab1417db5|b7e3b0110f96213f5087034b92be487a|0|1|0|185.98
5810|2015-03-06 10:42:45|2bab1752b217fdd3704199dead8fa372|2015-03-05 15:54:50|67face96686ce2628785d692691b6104|5.37|3.16|1.57|0||c2edc4102bfcb5992539274018c6e1ef|b7e3b0110f96213f5087034b92be487a|38a9ffe99c7e04c13c0459cebd595c1f|8.29|1.66|1.88|1|4e03e74099990e8529eb7e7328220af1|94a7d11a8972ed94819c748a1d1b42f8|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|5e8230a8f069fabe3d538f368bd7aaae|4.91|0.98|0.94|1|4e03e74099990e8529eb7e7328220af1|32ff5903d325a168eb666ca1b2872efd|796c5815752a170021838a78bf7fab34,6f735673e0cbf770a14c38aa256011a7|0|0|0|556.41
5811|2015-03-06 10:53:32|2a3600d52b79c723bb0ec2e47f4649ac|2015-03-06 09:34:06|c064a7f10b0ab4f795fd416fe7818d6d|3.61|1.39|1.26|0|f6601412b868a05c118961e9d7869bc8|e07e0204e8a62673afc9ad29b4f79f4a|b7e3b0110f96213f5087034b92be487a,6f735673e0cbf770a14c38aa256011a7|02cf8ca725ecfc831a8cf79cca0002cb|5.97|1.24|1.57|0||daf40da25b745f9c176c910885d8c1d3|f12c4112c9ea685dc2d2705b1448bfbc|363e2da3fa6995de0c9162621272f38b|4.45|1.48|0.94|0||719076d25a5d21b11a8534341545823b|4c65852ba87d9e7d2cc8242c19d5a2c3,796c5815752a170021838a78bf7fab34,cd52429aa5b3fc567c4ee122b5fdbbe5|1|0|1|307.41
5812|2015-03-06 10:58:09|dcc870229ed54d045746ce2587bbeacd|2015-03-03 14:13:29|a35974920ba3c9b3a6e50a89910e6b81|9.17|2.04|0.94|1|4e03e74099990e8529eb7e7328220af1|c06dc2b4a5f7ecdfa27a83acf7a29423|b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970|4b1cf710834d3dfa5220a0a3f3ed3329|11.99|4.8|1.57|1|4e03e74099990e8529eb7e7328220af1|c062480d27f1c080c666718888417818|f12c4112c9ea685dc2d2705b1448bfbc,ac6d9e2b42dff101d8e6e5582d7a45cf,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7|38a9ffe99c7e04c13c0459cebd595c1f|8.29|1.66|1.88|1|4e03e74099990e8529eb7e7328220af1|94a7d11a8972ed94819c748a1d1b42f8|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|0|0|0|187.32
5813|2015-03-06 11:04:28|f3b8f8b63e077fc805d2111d4240418c|2015-03-03 15:24:56|39bf2aead85362a3a00cd7164ed5e905|16.81|12|0.94|0|304979e999d95fc59d85cba5f1633595|c06dc2b4a5f7ecdfa27a83acf7a29423|b7e3b0110f96213f5087034b92be487a|8bd7584ab3ac84138500b579ec69c7f1|6.95|1.16|1.57|0||008b99d9c2fd9d58dd1483e364f8e8d3|f12c4112c9ea685dc2d2705b1448bfbc|00c2051c411e11676c690e97afb65e77|5.74|2.05|1.26|0|304979e999d95fc59d85cba5f1633595|1ba3059382b4d1db6dfe2e3d484a6d98|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|0|0|0|154.54
5814|2015-03-06 11:13:10|cf7abab0dde1587199a027696263733c|2015-03-06 10:52:27|0a0a18c1985e5a2580968bbc90492574|2.5|2.08|1.57|0|a38b030516e52b6f126fb96c159aba25|ff897252b17f195b5216eef189a775ab|b7e3b0110f96213f5087034b92be487a|416516742b82b62b8e6e056a4aaa6152|5.56|1.11|0.63|0|f6601412b868a05c118961e9d7869bc8|008b99d9c2fd9d58dd1483e364f8e8d3|f12c4112c9ea685dc2d2705b1448bfbc|43af8afd1b9df932cd29ffc365cee011|5.51|0|0.94|0||009c53384b7e410f25dfbf42b35ed2ad|796c5815752a170021838a78bf7fab34|1|0|0|186.91
5815|2015-03-06 11:23:06|5df1549ef47483da815373e66d73485d|2015-03-06 11:05:07|b5a9dda47002fa4ed98b96be191708d8|8.71|3.62|0.94|1|4e03e74099990e8529eb7e7328220af1|a240b3940110f9bd715b1a7a623f06ee|b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970|58dc0b356213b6db8d4d60733dd7c173|6.3|1.8|1.26|0|60911b4dbbed5feea938890a46ae07be|ac5ab77db2b6d9559fef26182f3c515b|7a04f5ee0a1363e6af5ca20434ed72a0,6f735673e0cbf770a14c38aa256011a7|e6ff8105f656a37335b5444af1c4a385|5.37|23.87|1.26|1|788c2fd7ba973489e6529275c01211db|c6c09263ddbac092fa9decae04aadbec|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970,4b3e2dbd4d59c43bf6982405a5f7fce7|0|1|1|107.12
5816|2015-03-06 11:48:34|c2a37551ba0cbb8afa234b46b16576c3|2015-03-06 11:41:32|9adac6a8fd6e66904bbd0f55fb30a1b1|4.17|2.6|1.57|0|a38b030516e52b6f126fb96c159aba25|766fb91efebff83f298f780e7524b276|b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77|2c9d9667cc58220a1be35fc8245e1dfc|2.73|0.45|0.63|0|f6601412b868a05c118961e9d7869bc8|008b99d9c2fd9d58dd1483e364f8e8d3|f12c4112c9ea685dc2d2705b1448bfbc,a0ae3bad823bea2ffa642bf47daa4a77|15863b2704ef25266d1bc7013fb2d54f|6.81|0.97|0.94|0||a5566075136c61c1dd78f3d63165a51b|796c5815752a170021838a78bf7fab34|1|1|0|154.91
5817|2015-03-06 11:59:39|2560b4c5ec51789f2ee35906cb39312b|2015-03-03 14:32:12|5b4d8f34c9085c23de580a21f3c3ca88|5.84|5.84|1.26|1|4e03e74099990e8529eb7e7328220af1|a7ac75fff375132f9b4753d55aada511|b7e3b0110f96213f5087034b92be487a|0cf7f93756c2f7bbf4df601eb8fefc01|16.63|6.65|1.26|0||bd5a15b6ecba1a9f17cd38de3d72fda2|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|86e1ff591094999fe4adb26770c66f51|11.02|9.18|1.26|0||bd5a15b6ecba1a9f17cd38de3d72fda2|796c5815752a170021838a78bf7fab34|0|0|0|243.13
5818|2015-03-06 12:08:24|4f60329e744ff4e54afd5a12d1c37dea|2015-03-03 14:21:32|404c558e76a50b962f2ce5dcc5c56061|9.63|9.63|1.26|1|4e03e74099990e8529eb7e7328220af1|a7ac75fff375132f9b4753d55aada511|b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970|db4f24fdbaf0be43fb478f6d654e7284|4.91|0.61|1.26|0||008b99d9c2fd9d58dd1483e364f8e8d3|f12c4112c9ea685dc2d2705b1448bfbc|5f56e8c4059faa47765a87cba69db192|6.44|3.21|0.94|1|4e03e74099990e8529eb7e7328220af1|39e4f48802c4f1dfa349ef08ae751901|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|0|0|0|290.32
5819|2015-03-06 12:10:06|4f901734c534943b196c05a150d2ca71|2015-03-04 11:13:55|10ac9d7c4cedcb0d5b10de15e05ed064|12.5|7.35|0.63|1|4e03e74099990e8529eb7e7328220af1|c06dc2b4a5f7ecdfa27a83acf7a29423|b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970|af9837e0d8f484f3520285f3d5f3deb7|4.17|1.39|1.26|1|4e03e74099990e8529eb7e7328220af1|7ebc31798e2d38e862cc336f448781a9|f12c4112c9ea685dc2d2705b1448bfbc,667daa357f8999be0805a6d62d7d3970|0e66401ef64e6c8effb55621ebef30dd|6.39|18.26|1.26|0|304979e999d95fc59d85cba5f1633595|e8f2ae4556952195821c46ea2da1d21c|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|0|0|0|186.4
5820|2015-03-06 12:49:18|317bf12b1257d6c07cabd06284eddd33|2015-03-03 14:59:45|a00deb04c4d57548628fc8314edcbbb4|13.2|11.99|0.94|0|a38b030516e52b6f126fb96c159aba25|645dd2d872e6d5f4db5598ddecc789d2|b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77|329f63706db6aa7d347b79570e5b7640|6.02|1|1.26|0||daf40da25b745f9c176c910885d8c1d3|f12c4112c9ea685dc2d2705b1448bfbc|0cf7f93756c2f7bbf4df601eb8fefc01|16.63|6.65|1.26|0||bd5a15b6ecba1a9f17cd38de3d72fda2|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|0|0|0|164.72
5821|2015-03-06 12:50:06|05dee713e6fac49dc4faa95201a4906c|2015-03-06 11:55:21|77ffb693584a778689b785099e335f80|7.59|5.06|1.26|1|4e03e74099990e8529eb7e7328220af1|c06dc2b4a5f7ecdfa27a83acf7a29423|b7e3b0110f96213f5087034b92be487a|47d7bb688cc5a27be3ecae9e099fcf27|2.73|0.55|1.57|1|4e03e74099990e8529eb7e7328220af1|027ffcc0ad4d5c700af8c916e7cb8bfa|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|7ddf270c2951f505612eacf5143f953a|9.22|3.69|1.26|0||b1f57b4c3876f032a2b0ea1f714b0940|796c5815752a170021838a78bf7fab34|0|1|0|188.85
5822|2015-03-06 13:06:10|f740bfefd9a0e6db62c8b0ff719c43bc|2015-03-03 16:37:05|e29791f1d0e7d44d130ea6cbd634670a|9.22|6.14|1.57|0|4381fb749ac14947ba674d72e3e99943|c2edc4102bfcb5992539274018c6e1ef|b7e3b0110f96213f5087034b92be487a,ac6d9e2b42dff101d8e6e5582d7a45cf,6f735673e0cbf770a14c38aa256011a7|ce83d8a88c68b1b83d8f9b5417276664|9.22|1.84|1.57|0||b1f57b4c3876f032a2b0ea1f714b0940|796c5815752a170021838a78bf7fab34|d63ef579f2698b4ccef0b533600eadb5|8.29|3.45|1.26|0||39e4f48802c4f1dfa349ef08ae751901|796c5815752a170021838a78bf7fab34|0|0|0|186.54
5823|2015-03-06 13:06:20|f929ef735361e29928150e526255e4a4|2015-03-03 20:54:09|bb623910da0cd111d78b795070b3a081|10.98|3.43|1.57|0|f6601412b868a05c118961e9d7869bc8|645dd2d872e6d5f4db5598ddecc789d2|b7e3b0110f96213f5087034b92be487a|975a71df298f971a57f020045ad3cfee|4.45|1.78|1.57|1|4e03e74099990e8529eb7e7328220af1|70f4a4f65c3c5f6b41cb04999d321967|7a04f5ee0a1363e6af5ca20434ed72a0,667daa357f8999be0805a6d62d7d3970|f94d531cc22bfdbedbceb9580367ec3a|2.96|0.59|0.94|1|4e03e74099990e8529eb7e7328220af1|8b3a0dbc4af76748e7432f9ca3a8c4ff|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|0|0|0|235.07
5824|2015-03-06 13:21:02|2e32e558909f02a055f987e62f19cac4|2015-03-03 15:03:32|c2aadc1e03b7c838e36ec66439616b2d|4.17|2.08|1.88|0||5bd962002d72a89c74ec314581ae9bb1|b7e3b0110f96213f5087034b92be487a|53b95bde375b602fe59ea46ad3a4e1ad|2.73|2.73|1.57|1|4e03e74099990e8529eb7e7328220af1|4f27a1f4352bc0b9d3cd77138a42b262|e73355e7a58b57d741111e7ab3855265,667daa357f8999be0805a6d62d7d3970,9ebaa35411ef69b93eb958ce880669f3|fb3cef6d972f4314c5014cc86a748c99|25.89|0|1.57|0||c3e5cd26cc82d13a852c13bb8ae342b4|f74dc92e8e6835ab41d6cb2ca7fc70f9|0|0|0|335.61
